player_id,season,pass_attempts,complete_pass,incomplete_pass,pass_td,interception,receptions
00-0033006,2017,0.0,0.0,0.0,0.0,0.0,6.0
00-0033006,2020,0.0,0.0,0.0,0.0,0.0,7.0
00-0033006,2021,0.0,0.0,0.0,0.0,0.0,2.0
00-0034331,2018,0.0,0.0,0.0,0.0,0.0,26.0
00-0034331,2019,5.0,4.0,0.0,0.0,1.0,47.0
00-0034331,2020,0.0,0.0,0.0,0.0,0.0,9.0
00-0034331,2021,0.0,0.0,0.0,0.0,0.0,3.0
00-0036613,2021,0.0,0.0,0.0,0.0,0.0,104.0
00-0036613,2022,0.0,0.0,0.0,0.0,0.0,75.0
00-0036613,2023,0.0,0.0,0.0,0.0,0.0,72.0
00-0037228,2022,0.0,0.0,0.0,0.0,0.0,28.0
00-0037228,2023,0.0,0.0,0.0,0.0,0.0,61.0
00-0030805,2016,0.0,0.0,0.0,0.0,0.0,2.0
00-0034207,2020,0.0,0.0,0.0,0.0,0.0,0.0
00-0032436,2018,195.0,105.0,69.0,6.0,2.0,0.0
00-0032436,2019,115.0,62.0,37.0,4.0,4.0,1.0
00-0032436,2020,76.0,35.0,27.0,3.0,2.0,0.0
00-0032436,2022,22.0,14.0,6.0,1.0,0.0,1.0
00-0032227,2016,0.0,0.0,0.0,0.0,0.0,9.0
00-0032227,2017,0.0,0.0,0.0,0.0,0.0,9.0
00-0032227,2018,0.0,0.0,0.0,0.0,0.0,31.0
00-0032227,2019,0.0,0.0,0.0,0.0,0.0,14.0
00-0031001,2014,0.0,0.0,0.0,0.0,0.0,2.0
00-0031001,2015,0.0,0.0,0.0,0.0,0.0,2.0
00-0031001,2016,0.0,0.0,0.0,0.0,0.0,11.0
00-0031001,2017,0.0,0.0,0.0,0.0,0.0,2.0
00-0024369,2012,0.0,0.0,0.0,0.0,0.0,17.0
00-0035510,2019,0.0,0.0,0.0,0.0,0.0,1.0
00-0035510,2020,1.0,0.0,0.0,0.0,0.0,17.0
00-0035510,2021,0.0,0.0,0.0,0.0,0.0,8.0
00-0035510,2022,0.0,0.0,0.0,0.0,0.0,8.0
00-0030024,2013,61.0,26.0,30.0,4.0,3.0,0.0
00-0034115,2018,0.0,0.0,0.0,0.0,0.0,12.0
00-0034115,2019,0.0,0.0,0.0,0.0,0.0,3.0
00-0034115,2020,0.0,0.0,0.0,0.0,0.0,13.0
00-0034115,2021,0.0,0.0,0.0,0.0,0.0,7.0
00-0034115,2022,0.0,0.0,0.0,0.0,0.0,22.0
00-0034115,2023,0.0,0.0,0.0,0.0,0.0,14.0
00-0033464,2017,0.0,0.0,0.0,0.0,0.0,2.0
00-0033464,2018,0.0,0.0,0.0,0.0,0.0,1.0
00-0037755,2022,0.0,0.0,0.0,0.0,0.0,25.0
00-0032429,2016,0.0,0.0,0.0,0.0,0.0,16.0
00-0032429,2017,0.0,0.0,0.0,0.0,0.0,8.0
00-0030691,2015,0.0,0.0,0.0,0.0,0.0,31.0
00-0031301,2014,0.0,0.0,0.0,0.0,0.0,27.0
00-0031301,2015,0.0,0.0,0.0,0.0,0.0,15.0
00-0031301,2016,0.0,0.0,0.0,0.0,0.0,21.0
00-0031301,2017,0.0,0.0,0.0,0.0,0.0,4.0
00-0031301,2018,0.0,0.0,0.0,0.0,0.0,1.0
00-0028091,2012,1.0,1.0,0.0,0.0,0.0,56.0
00-0028091,2013,1.0,0.0,1.0,0.0,0.0,43.0
00-0028091,2014,1.0,0.0,1.0,0.0,0.0,38.0
00-0028091,2015,0.0,0.0,0.0,0.0,0.0,16.0
00-0028091,2016,0.0,0.0,0.0,0.0,0.0,64.0
00-0028091,2017,0.0,0.0,0.0,0.0,0.0,22.0
00-0028091,2018,0.0,0.0,0.0,0.0,0.0,2.0
00-0031569,2015,0.0,0.0,0.0,0.0,0.0,22.0
00-0031569,2016,0.0,0.0,0.0,0.0,0.0,19.0
00-0031569,2018,0.0,0.0,0.0,0.0,0.0,0.0
00-0026995,2012,0.0,0.0,0.0,0.0,0.0,69.0
00-0026995,2014,0.0,0.0,0.0,0.0,0.0,85.0
00-0026995,2015,1.0,0.0,0.0,0.0,0.0,87.0
00-0026995,2016,1.0,0.0,1.0,0.0,0.0,44.0
00-0026995,2017,0.0,0.0,0.0,0.0,0.0,40.0
00-0033955,2020,0.0,0.0,0.0,0.0,0.0,12.0
00-0033955,2021,0.0,0.0,0.0,0.0,0.0,28.0
00-0037805,2022,0.0,0.0,0.0,0.0,0.0,1.0
00-0037805,2023,0.0,0.0,0.0,0.0,0.0,16.0
00-0033528,2017,0.0,0.0,0.0,0.0,0.0,2.0
00-0033528,2018,0.0,0.0,0.0,0.0,0.0,5.0
00-0033528,2019,0.0,0.0,0.0,0.0,0.0,26.0
00-0033528,2020,0.0,0.0,0.0,0.0,0.0,1.0
00-0033528,2021,0.0,0.0,0.0,0.0,0.0,3.0
00-0029441,2014,0.0,0.0,0.0,0.0,0.0,0.0
00-0031376,2014,0.0,0.0,0.0,0.0,0.0,27.0
00-0031376,2015,0.0,0.0,0.0,0.0,0.0,21.0
00-0031376,2016,1.0,0.0,1.0,0.0,0.0,43.0
00-0031376,2017,0.0,0.0,0.0,0.0,0.0,51.0
00-0031376,2020,0.0,0.0,0.0,0.0,0.0,33.0
00-0031376,2021,0.0,0.0,0.0,0.0,0.0,13.0
00-0031376,2022,0.0,0.0,0.0,0.0,0.0,56.0
00-0031376,2023,1.0,1.0,0.0,1.0,0.0,25.0
00-0027873,2012,0.0,0.0,0.0,0.0,0.0,64.0
00-0027873,2013,0.0,0.0,0.0,0.0,0.0,46.0
00-0027873,2014,0.0,0.0,0.0,0.0,0.0,62.0
00-0027873,2015,0.0,0.0,0.0,0.0,0.0,18.0
00-0027873,2016,0.0,0.0,0.0,0.0,0.0,37.0
00-0027873,2017,0.0,0.0,0.0,0.0,0.0,33.0
00-0027873,2018,0.0,0.0,0.0,0.0,0.0,9.0
00-0029159,2012,0.0,0.0,0.0,0.0,0.0,3.0
00-0029159,2013,0.0,0.0,0.0,0.0,0.0,22.0
00-0029159,2014,1.0,1.0,0.0,0.0,0.0,38.0
00-0029159,2015,0.0,0.0,0.0,0.0,0.0,49.0
00-0029159,2016,0.0,0.0,0.0,0.0,0.0,41.0
00-0029159,2017,0.0,0.0,0.0,0.0,0.0,65.0
00-0029159,2018,0.0,0.0,0.0,0.0,0.0,37.0
00-0036670,2021,0.0,0.0,0.0,0.0,0.0,4.0
00-0026231,2012,0.0,0.0,0.0,0.0,0.0,61.0
00-0026231,2013,0.0,0.0,0.0,0.0,0.0,25.0
00-0031462,2015,0.0,0.0,0.0,0.0,0.0,8.0
00-0031462,2018,0.0,0.0,0.0,0.0,0.0,0.0
00-0037267,2022,0.0,0.0,0.0,0.0,0.0,0.0
00-0037267,2023,0.0,0.0,0.0,0.0,0.0,44.0
00-0026186,2012,0.0,0.0,0.0,0.0,0.0,26.0
00-0026186,2013,0.0,0.0,0.0,0.0,0.0,48.0
00-0026186,2015,0.0,0.0,0.0,0.0,0.0,5.0
00-0028021,2012,0.0,0.0,0.0,0.0,0.0,3.0
00-0028021,2013,0.0,0.0,0.0,0.0,0.0,29.0
00-0028021,2014,0.0,0.0,0.0,0.0,0.0,6.0
00-0022811,2012,0.0,0.0,0.0,0.0,0.0,17.0
00-0022811,2013,0.0,0.0,0.0,0.0,0.0,46.0
00-0022811,2014,0.0,0.0,0.0,0.0,0.0,48.0
00-0022811,2015,0.0,0.0,0.0,0.0,0.0,39.0
00-0036407,2020,0.0,0.0,0.0,0.0,0.0,52.0
00-0036407,2021,0.0,0.0,0.0,0.0,0.0,38.0
00-0036407,2022,0.0,0.0,0.0,0.0,0.0,67.0
00-0036407,2023,0.0,0.0,0.0,0.0,0.0,54.0
00-0035562,2021,0.0,0.0,0.0,0.0,0.0,2.0
00-0035562,2022,0.0,0.0,0.0,0.0,0.0,3.0
00-0035562,2023,0.0,0.0,0.0,0.0,0.0,1.0
00-0032135,2015,0.0,0.0,0.0,0.0,0.0,8.0
00-0032135,2016,0.0,0.0,0.0,0.0,0.0,39.0
00-0032135,2017,0.0,0.0,0.0,0.0,0.0,43.0
00-0032135,2018,0.0,0.0,0.0,0.0,0.0,30.0
00-0032135,2019,0.0,0.0,0.0,0.0,0.0,16.0
00-0032135,2020,0.0,0.0,0.0,0.0,0.0,14.0
00-0032135,2021,0.0,0.0,0.0,0.0,0.0,7.0
00-0027659,2014,51.0,26.0,21.0,2.0,1.0,0.0
00-0027659,2015,132.0,72.0,49.0,3.0,4.0,0.0
00-0031345,2014,32.0,19.0,8.0,1.0,0.0,0.0
00-0031345,2015,4.0,1.0,3.0,0.0,0.0,0.0
00-0031345,2016,66.0,43.0,20.0,4.0,0.0,1.0
00-0031345,2018,103.0,53.0,33.0,6.0,3.0,0.0
00-0031345,2019,514.0,329.0,132.0,29.0,13.0,0.0
00-0031345,2020,151.0,94.0,41.0,7.0,5.0,0.0
00-0031345,2021,469.0,301.0,125.0,20.0,12.0,0.0
00-0031345,2022,326.0,207.0,97.0,16.0,4.0,0.0
00-0031345,2023,183.0,110.0,49.0,7.0,9.0,0.0
00-0027696,2012,0.0,0.0,0.0,0.0,0.0,85.0
00-0027696,2013,0.0,0.0,0.0,0.0,0.0,86.0
00-0027696,2014,0.0,0.0,0.0,0.0,0.0,85.0
00-0027696,2015,0.0,0.0,0.0,0.0,0.0,48.0
00-0027696,2016,0.0,0.0,0.0,0.0,0.0,65.0
00-0027696,2017,0.0,0.0,0.0,0.0,0.0,57.0
00-0027696,2018,0.0,0.0,0.0,0.0,0.0,55.0
00-0027696,2019,0.0,0.0,0.0,0.0,0.0,38.0
00-0027696,2020,0.0,0.0,0.0,0.0,0.0,50.0
00-0027696,2021,0.0,0.0,0.0,0.0,0.0,14.0
00-0027696,2023,0.0,0.0,0.0,0.0,0.0,6.0
00-0029271,2012,0.0,0.0,0.0,0.0,0.0,1.0
00-0029048,2014,0.0,0.0,0.0,0.0,0.0,9.0
00-0029048,2016,0.0,0.0,0.0,0.0,0.0,0.0
00-0036442,2020,433.0,264.0,132.0,14.0,5.0,0.0
00-0036442,2021,571.0,366.0,138.0,36.0,14.0,0.0
00-0036442,2022,651.0,414.0,179.0,37.0,12.0,0.0
00-0036442,2023,388.0,244.0,114.0,15.0,6.0,0.0
00-0032630,2017,7.0,5.0,2.0,0.0,0.0,0.0
00-0026158,2012,567.0,317.0,204.0,24.0,10.0,0.0
00-0026158,2013,663.0,362.0,229.0,22.0,22.0,0.0
00-0026158,2014,568.0,344.0,192.0,27.0,12.0,0.0
00-0026158,2015,428.0,266.0,131.0,15.0,12.0,0.0
00-0026158,2016,702.0,436.0,214.0,20.0,15.0,0.0
00-0026158,2017,574.0,352.0,181.0,20.0,13.0,0.0
00-0026158,2018,394.0,232.0,138.0,12.0,6.0,0.0
00-0026158,2019,288.0,171.0,85.0,7.0,5.0,0.0
00-0026158,2020,141.0,74.0,57.0,7.0,3.0,0.0
00-0026158,2021,44.0,27.0,15.0,3.0,0.0,0.0
00-0026158,2022,201.0,110.0,78.0,5.0,3.0,0.0
00-0026158,2023,213.0,123.0,73.0,15.0,8.0,0.0
00-0027712,2012,0.0,0.0,0.0,0.0,0.0,1.0
00-0027712,2014,0.0,0.0,0.0,0.0,0.0,6.0
00-0033897,2017,0.0,0.0,0.0,0.0,0.0,30.0
00-0033897,2018,0.0,0.0,0.0,0.0,0.0,43.0
00-0033897,2019,0.0,0.0,0.0,0.0,0.0,35.0
00-0033897,2021,0.0,0.0,0.0,0.0,0.0,42.0
00-0033897,2022,0.0,0.0,0.0,0.0,0.0,60.0
00-0033897,2023,0.0,0.0,0.0,0.0,0.0,52.0
00-0036377,2020,0.0,0.0,0.0,0.0,0.0,0.0
00-0027796,2014,0.0,0.0,0.0,0.0,0.0,1.0
00-0027796,2015,0.0,0.0,0.0,0.0,0.0,0.0
00-0027796,2016,0.0,0.0,0.0,0.0,0.0,1.0
00-0027796,2017,7.0,2.0,4.0,0.0,1.0,0.0
00-0027796,2018,0.0,0.0,0.0,0.0,0.0,2.0
00-0023630,2012,0.0,0.0,0.0,0.0,0.0,41.0
00-0023630,2013,0.0,0.0,0.0,0.0,0.0,7.0
00-0036628,2021,0.0,0.0,0.0,0.0,0.0,20.0
00-0036628,2022,0.0,0.0,0.0,0.0,0.0,14.0
00-0036628,2023,0.0,0.0,0.0,0.0,0.0,19.0
00-0031051,2014,0.0,0.0,0.0,0.0,0.0,48.0
00-0031051,2015,0.0,0.0,0.0,0.0,0.0,65.0
00-0031051,2016,0.0,0.0,0.0,0.0,0.0,39.0
00-0031051,2017,0.0,0.0,0.0,0.0,0.0,21.0
00-0031051,2018,0.0,0.0,0.0,0.0,0.0,42.0
00-0031051,2019,1.0,1.0,0.0,1.0,0.0,72.0
00-0031051,2020,0.0,0.0,0.0,0.0,0.0,33.0
00-0031051,2022,0.0,0.0,0.0,0.0,0.0,1.0
00-0026178,2012,0.0,0.0,0.0,0.0,0.0,8.0
00-0026178,2013,0.0,0.0,0.0,0.0,0.0,32.0
00-0026178,2014,0.0,0.0,0.0,0.0,0.0,33.0
00-0037306,2023,0.0,0.0,0.0,0.0,0.0,1.0
00-0036398,2020,0.0,0.0,0.0,0.0,0.0,10.0
00-0034808,2018,0.0,0.0,0.0,0.0,0.0,2.0
00-0034808,2019,0.0,0.0,0.0,0.0,0.0,0.0
00-0034808,2021,0.0,0.0,0.0,0.0,0.0,0.0
00-0037614,2023,0.0,0.0,0.0,0.0,0.0,16.0
00-0027139,2012,0.0,0.0,0.0,0.0,0.0,8.0
00-0027139,2016,0.0,0.0,0.0,0.0,0.0,10.0
00-0027139,2018,0.0,0.0,0.0,0.0,0.0,3.0
00-0033460,2017,0.0,0.0,0.0,0.0,0.0,0.0
00-0033460,2018,0.0,0.0,0.0,0.0,0.0,21.0
00-0033460,2019,0.0,0.0,0.0,0.0,0.0,28.0
00-0033460,2020,0.0,0.0,0.0,0.0,0.0,2.0
00-0033460,2021,0.0,0.0,0.0,0.0,0.0,11.0
00-0027754,2012,215.0,109.0,82.0,4.0,9.0,0.0
00-0035597,2019,0.0,0.0,0.0,0.0,0.0,1.0
00-0034899,2020,40.0,22.0,15.0,0.0,1.0,0.0
00-0034899,2021,5.0,1.0,2.0,0.0,1.0,0.0
00-0034899,2022,69.0,38.0,21.0,1.0,3.0,0.0
00-0030078,2013,0.0,0.0,0.0,0.0,0.0,4.0
00-0032935,2019,0.0,0.0,0.0,0.0,0.0,3.0
00-0031409,2014,38.0,18.0,15.0,0.0,2.0,0.0
00-0031409,2015,241.0,129.0,88.0,7.0,5.0,0.0
00-0033246,2018,0.0,0.0,0.0,0.0,0.0,1.0
00-0033246,2019,0.0,0.0,0.0,0.0,0.0,4.0
00-0033246,2020,0.0,0.0,0.0,0.0,0.0,4.0
00-0033246,2021,0.0,0.0,0.0,0.0,0.0,1.0
00-0033246,2022,0.0,0.0,0.0,0.0,0.0,19.0
00-0033246,2023,0.0,0.0,0.0,0.0,0.0,17.0
00-0027218,2012,0.0,0.0,0.0,0.0,0.0,52.0
00-0027218,2013,0.0,0.0,0.0,0.0,0.0,53.0
00-0027218,2014,0.0,0.0,0.0,0.0,0.0,34.0
00-0027218,2015,0.0,0.0,0.0,0.0,0.0,22.0
00-0027218,2016,0.0,0.0,0.0,0.0,0.0,1.0
00-0027964,2012,0.0,0.0,0.0,0.0,0.0,20.0
00-0027964,2013,0.0,0.0,0.0,0.0,0.0,3.0
00-0035013,2019,0.0,0.0,0.0,0.0,0.0,3.0
00-0029104,2014,0.0,0.0,0.0,0.0,0.0,1.0
00-0029104,2015,0.0,0.0,0.0,0.0,0.0,7.0
00-0027786,2012,0.0,0.0,0.0,0.0,0.0,18.0
00-0027786,2013,0.0,0.0,0.0,0.0,0.0,8.0
00-0027786,2014,0.0,0.0,0.0,0.0,0.0,2.0
00-0029510,2013,0.0,0.0,0.0,0.0,0.0,6.0
00-0029510,2014,0.0,0.0,0.0,0.0,0.0,6.0
00-0029510,2015,1.0,0.0,1.0,0.0,0.0,26.0
00-0029510,2016,0.0,0.0,0.0,0.0,0.0,13.0
00-0039062,2023,0.0,0.0,0.0,0.0,0.0,43.0
00-0026153,2012,0.0,0.0,0.0,0.0,0.0,17.0
00-0026153,2013,0.0,0.0,0.0,0.0,0.0,7.0
00-0026153,2014,0.0,0.0,0.0,0.0,0.0,25.0
00-0026153,2015,0.0,0.0,0.0,0.0,0.0,16.0
00-0026153,2016,0.0,0.0,0.0,0.0,0.0,8.0
00-0026153,2017,0.0,0.0,0.0,0.0,0.0,8.0
00-0026153,2018,0.0,0.0,0.0,0.0,0.0,0.0
00-0036223,2020,0.0,0.0,0.0,0.0,0.0,36.0
00-0036223,2021,0.0,0.0,0.0,0.0,0.0,40.0
00-0036223,2022,0.0,0.0,0.0,0.0,0.0,28.0
00-0036223,2023,0.0,0.0,0.0,0.0,0.0,19.0
00-0035924,2020,0.0,0.0,0.0,0.0,0.0,1.0
00-0035924,2021,0.0,0.0,0.0,0.0,0.0,3.0
00-0032975,2016,0.0,0.0,0.0,0.0,0.0,1.0
00-0032975,2019,0.0,0.0,0.0,0.0,0.0,5.0
00-0032975,2020,0.0,0.0,0.0,0.0,0.0,4.0
00-0032975,2021,0.0,0.0,0.0,0.0,0.0,4.0
00-0032975,2022,0.0,0.0,0.0,0.0,0.0,7.0
00-0033858,2017,0.0,0.0,0.0,0.0,0.0,18.0
00-0033858,2018,0.0,0.0,0.0,0.0,0.0,20.0
00-0033858,2019,0.0,0.0,0.0,0.0,0.0,35.0
00-0033858,2020,0.0,0.0,0.0,0.0,0.0,41.0
00-0033858,2021,0.0,0.0,0.0,0.0,0.0,28.0
00-0033858,2022,0.0,0.0,0.0,0.0,0.0,27.0
00-0033858,2023,1.0,0.0,1.0,0.0,0.0,50.0
00-0038994,2023,0.0,0.0,0.0,0.0,0.0,70.0
00-0034364,2018,0.0,0.0,0.0,0.0,0.0,17.0
00-0034364,2019,0.0,0.0,0.0,0.0,0.0,36.0
00-0034364,2020,0.0,0.0,0.0,0.0,0.0,37.0
00-0034364,2021,0.0,0.0,0.0,0.0,0.0,24.0
00-0034364,2022,0.0,0.0,0.0,0.0,0.0,37.0
00-0034364,2023,0.0,0.0,0.0,0.0,0.0,15.0
00-0028040,2012,0.0,0.0,0.0,0.0,0.0,20.0
00-0028040,2013,0.0,0.0,0.0,0.0,0.0,80.0
00-0028040,2014,0.0,0.0,0.0,0.0,0.0,24.0
00-0028040,2015,0.0,0.0,0.0,0.0,0.0,35.0
00-0028040,2016,0.0,0.0,0.0,0.0,0.0,8.0
00-0034532,2018,0.0,0.0,0.0,0.0,0.0,2.0
00-0032780,2016,0.0,0.0,0.0,0.0,0.0,29.0
00-0032780,2017,0.0,0.0,0.0,0.0,0.0,23.0
00-0032780,2018,0.0,0.0,0.0,0.0,0.0,20.0
00-0032780,2019,0.0,0.0,0.0,0.0,0.0,10.0
00-0032780,2020,0.0,0.0,0.0,0.0,0.0,1.0
00-0032780,2021,0.0,0.0,0.0,0.0,0.0,2.0
00-0033953,2018,0.0,0.0,0.0,0.0,0.0,14.0
00-0031801,2017,0.0,0.0,0.0,0.0,0.0,1.0
00-0036264,2021,66.0,36.0,23.0,2.0,3.0,0.0
00-0036264,2022,20.0,14.0,6.0,1.0,0.0,0.0
00-0036264,2023,609.0,372.0,194.0,32.0,11.0,0.0
00-0037525,2022,0.0,0.0,0.0,0.0,0.0,0.0
00-0037525,2023,0.0,0.0,0.0,0.0,0.0,3.0
00-0026739,2012,0.0,0.0,0.0,0.0,0.0,13.0
00-0026739,2015,0.0,0.0,0.0,0.0,0.0,22.0
00-0026739,2016,0.0,0.0,0.0,0.0,0.0,21.0
00-0032974,2016,0.0,0.0,0.0,0.0,0.0,1.0
00-0030472,2013,0.0,0.0,0.0,0.0,0.0,45.0
00-0030472,2014,0.0,0.0,0.0,0.0,0.0,50.0
00-0030472,2015,0.0,0.0,0.0,0.0,0.0,87.0
00-0030472,2016,0.0,0.0,0.0,0.0,0.0,66.0
00-0030472,2017,0.0,0.0,0.0,0.0,0.0,27.0
00-0030472,2018,0.0,0.0,0.0,0.0,0.0,54.0
00-0030472,2020,0.0,0.0,0.0,0.0,0.0,26.0
00-0035275,2019,0.0,0.0,0.0,0.0,0.0,0.0
00-0027687,2012,0.0,0.0,0.0,0.0,0.0,23.0
00-0031697,2016,0.0,0.0,0.0,0.0,0.0,16.0
00-0031697,2017,0.0,0.0,0.0,0.0,0.0,13.0
00-0034420,2018,0.0,0.0,0.0,0.0,0.0,20.0
00-0034420,2019,0.0,0.0,0.0,0.0,0.0,1.0
00-0034420,2020,0.0,0.0,0.0,0.0,0.0,1.0
00-0028121,2012,0.0,0.0,0.0,0.0,0.0,1.0
00-0028121,2013,0.0,0.0,0.0,0.0,0.0,14.0
00-0028121,2014,0.0,0.0,0.0,0.0,0.0,25.0
00-0028121,2015,0.0,0.0,0.0,0.0,0.0,0.0
00-0028121,2016,0.0,0.0,0.0,0.0,0.0,0.0
00-0034400,2018,0.0,0.0,0.0,0.0,0.0,16.0
00-0034400,2019,0.0,0.0,0.0,0.0,0.0,7.0
00-0034400,2020,0.0,0.0,0.0,0.0,0.0,12.0
00-0034400,2022,0.0,0.0,0.0,0.0,0.0,6.0
00-0026176,2012,0.0,0.0,0.0,0.0,0.0,49.0
00-0026176,2013,0.0,0.0,0.0,0.0,0.0,85.0
00-0026176,2014,0.0,0.0,0.0,0.0,0.0,98.0
00-0026176,2016,0.0,0.0,0.0,0.0,0.0,97.0
00-0026176,2017,0.0,0.0,0.0,0.0,0.0,53.0
00-0030388,2013,0.0,0.0,0.0,0.0,0.0,8.0
00-0030388,2014,0.0,0.0,0.0,0.0,0.0,4.0
00-0030388,2015,0.0,0.0,0.0,0.0,0.0,10.0
00-0034457,2018,0.0,0.0,0.0,0.0,0.0,7.0
00-0034457,2019,0.0,0.0,0.0,0.0,0.0,0.0
00-0034457,2020,0.0,0.0,0.0,0.0,0.0,6.0
00-0034857,2018,348.0,168.0,139.0,11.0,12.0,0.0
00-0034857,2019,498.0,271.0,178.0,21.0,9.0,0.0
00-0034857,2020,599.0,396.0,166.0,37.0,10.0,1.0
00-0034857,2021,675.0,409.0,222.0,36.0,15.0,0.0
00-0034857,2022,600.0,359.0,193.0,35.0,14.0,0.0
00-0034857,2023,604.0,385.0,174.0,29.0,18.0,0.0
00-0029319,2014,0.0,0.0,0.0,0.0,0.0,0.0
00-0029319,2015,0.0,0.0,0.0,0.0,0.0,19.0
00-0029319,2016,0.0,0.0,0.0,0.0,0.0,19.0
00-0029319,2017,0.0,0.0,0.0,0.0,0.0,24.0
00-0029319,2018,0.0,0.0,0.0,0.0,0.0,14.0
00-0029319,2019,0.0,0.0,0.0,0.0,0.0,2.0
00-0030474,2013,0.0,0.0,0.0,0.0,0.0,9.0
00-0032760,2016,0.0,0.0,0.0,0.0,0.0,2.0
00-0032760,2017,0.0,0.0,0.0,0.0,0.0,35.0
00-0032760,2018,0.0,0.0,0.0,0.0,0.0,44.0
00-0038997,2023,0.0,0.0,0.0,0.0,0.0,68.0
00-0032377,2016,0.0,0.0,0.0,0.0,0.0,20.0
00-0032377,2017,0.0,0.0,0.0,0.0,0.0,3.0
00-0032377,2019,0.0,0.0,0.0,0.0,0.0,0.0
00-0026993,2012,586.0,306.0,233.0,30.0,17.0,0.0
00-0026993,2013,155.0,63.0,80.0,2.0,4.0,0.0
00-0026993,2015,29.0,15.0,12.0,1.0,1.0,0.0
00-0029664,2012,0.0,0.0,0.0,0.0,0.0,50.0
00-0029664,2013,0.0,0.0,0.0,0.0,0.0,87.0
00-0029664,2014,1.0,0.0,1.0,0.0,0.0,24.0
00-0029664,2017,0.0,0.0,0.0,0.0,0.0,18.0
00-0029664,2018,0.0,0.0,0.0,0.0,0.0,41.0
00-0029664,2019,1.0,0.0,0.0,0.0,1.0,27.0
00-0029664,2021,0.0,0.0,0.0,0.0,0.0,5.0
00-0029664,2022,0.0,0.0,0.0,0.0,0.0,0.0
00-0030216,2013,0.0,0.0,0.0,0.0,0.0,6.0
00-0030216,2014,0.0,0.0,0.0,0.0,0.0,14.0
00-0030216,2015,0.0,0.0,0.0,0.0,0.0,16.0
00-0030216,2016,0.0,0.0,0.0,0.0,0.0,15.0
00-0030216,2017,0.0,0.0,0.0,0.0,0.0,16.0
00-0030216,2018,0.0,0.0,0.0,0.0,0.0,16.0
00-0030216,2019,0.0,0.0,0.0,0.0,0.0,25.0
00-0030216,2020,0.0,0.0,0.0,0.0,0.0,8.0
00-0030990,2014,0.0,0.0,0.0,0.0,0.0,8.0
00-0030990,2015,0.0,0.0,0.0,0.0,0.0,27.0
00-0030990,2016,1.0,0.0,1.0,0.0,0.0,16.0
00-0035700,2020,0.0,0.0,0.0,0.0,0.0,33.0
00-0035700,2021,0.0,0.0,0.0,0.0,0.0,54.0
00-0035700,2022,0.0,0.0,0.0,0.0,0.0,53.0
00-0035700,2023,1.0,0.0,0.0,0.0,0.0,37.0
00-0026300,2012,1.0,0.0,0.0,0.0,0.0,0.0
00-0026300,2013,0.0,0.0,0.0,0.0,0.0,0.0
00-0026300,2018,102.0,52.0,35.0,4.0,4.0,0.0
00-0026300,2021,88.0,57.0,26.0,5.0,2.0,0.0
00-0026300,2022,2.0,1.0,1.0,0.0,0.0,0.0
00-0033859,2017,0.0,0.0,0.0,0.0,0.0,6.0
00-0033859,2018,0.0,0.0,0.0,0.0,0.0,1.0
00-0033859,2020,0.0,0.0,0.0,0.0,0.0,4.0
00-0021206,2013,236.0,149.0,74.0,14.0,1.0,0.0
00-0021206,2014,359.0,184.0,125.0,12.0,14.0,0.0
00-0021206,2015,319.0,186.0,102.0,14.0,4.0,0.0
00-0021206,2016,183.0,90.0,68.0,8.0,6.0,0.0
00-0021206,2017,432.0,267.0,116.0,19.0,9.0,0.0
00-0021206,2018,116.0,60.0,45.0,1.0,4.0,0.0
00-0021206,2019,5.0,3.0,2.0,0.0,0.0,0.0
00-0026314,2012,1.0,0.0,1.0,0.0,0.0,48.0
00-0026314,2013,0.0,0.0,0.0,0.0,0.0,20.0
00-0026314,2014,0.0,0.0,0.0,0.0,0.0,10.0
00-0035249,2019,0.0,0.0,0.0,0.0,0.0,3.0
00-0035249,2021,0.0,0.0,0.0,0.0,0.0,9.0
00-0035249,2022,0.0,0.0,0.0,0.0,0.0,14.0
00-0035249,2023,0.0,0.0,0.0,0.0,0.0,22.0
00-0036988,2021,0.0,0.0,0.0,0.0,0.0,33.0
00-0036988,2022,0.0,0.0,0.0,0.0,0.0,72.0
00-0036988,2023,0.0,0.0,0.0,0.0,0.0,38.0
00-0033943,2017,0.0,0.0,0.0,0.0,0.0,11.0
00-0033943,2018,0.0,0.0,0.0,0.0,0.0,29.0
00-0033943,2019,0.0,0.0,0.0,0.0,0.0,21.0
00-0033943,2020,0.0,0.0,0.0,0.0,0.0,52.0
00-0033943,2021,0.0,0.0,0.0,0.0,0.0,29.0
00-0033943,2022,0.0,0.0,0.0,0.0,0.0,38.0
00-0033943,2023,0.0,0.0,0.0,0.0,0.0,40.0
00-0031611,2015,0.0,0.0,0.0,0.0,0.0,6.0
00-0034343,2018,438.0,217.0,161.0,15.0,14.0,0.0
00-0034343,2019,125.0,58.0,46.0,1.0,5.0,0.0
00-0034343,2021,11.0,2.0,7.0,1.0,2.0,0.0
00-0038589,2023,0.0,0.0,0.0,0.0,0.0,9.0
00-0023176,2012,0.0,0.0,0.0,0.0,0.0,7.0
00-0023176,2013,3.0,2.0,1.0,0.0,0.0,2.0
00-0023176,2014,0.0,0.0,0.0,0.0,0.0,1.0
00-0033949,2018,12.0,6.0,5.0,0.0,1.0,0.0
00-0033949,2020,5.0,4.0,1.0,0.0,0.0,0.0
